specobjid,SOURCETYPE,RA,Dec,plate,ra,dec,objid,run,rerun,camcol,field,z,mjd,fiberID,run2d,wavelength,red shift,red shift error,flux,g sn,r sn,i sn,central wavelength
501089811398944768,QSO                      ,128.82565,50.500914,445,128.825646392036,50.5009209213137,1237651251485016272,1345,301,4,149,2.014392,51873,234,26,[3.5804 3.5805 3.5806 ... 3.963  3.9631 3.9632],[19.911148  16.880554  12.763263  ...  5.1472054  4.139641   4.054377 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501090086276851712,GALAXY                   ,128.85813,50.641196,445,128.858138970809,50.6412059581479,1237651251485081733,1345,301,4,150,0.1710368,51873,235,26,[3.5803 3.5804 3.5805 ... 3.963  3.9631 3.9632],[-3.660183   0.6072263  4.4398403 ... 13.669734  14.120563  13.6345005],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501090361154758656,GALAXY                   ,128.71951,50.151301,445,128.719519278677,50.1513577559294,1237651191356981640,1331,301,4,172,0.3233497,51873,236,26,[3.5804 3.5805 3.5806 ... 3.963  3.9631 3.9632],[ 2.7625897  0.75173   -2.2512906 ...  5.4140477  5.4103055  4.732832 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501090636032665600,GALAXY                   ,128.70592,50.564354,445,128.705918294205,50.5643664669211,1237651251485016269,1345,301,4,149,0.1727488,51873,237,26,[3.5804 3.5805 3.5806 ... 3.963  3.9631 3.9632],[ 5.540505  8.290988  5.983784 ... 11.120472  9.832693  9.511752],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501090910910572544,GALAXY                   ,128.60964,50.503546,445,128.609615873761,50.5035432382203,1237651251484950871,1345,301,4,148,0.1416632,51873,238,26,[3.5804 3.5805 3.5806 ... 3.963  3.9631 3.9632],[ 2.7092662  2.347258  -0.7416178 ... 12.504775  12.334834  13.271446 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501091460666386432,GALAXY                   ,128.82715,50.481263,445,128.82714473887,50.4812933413479,1237651251485016262,1345,301,4,149,0.1012078,51873,240,26,[3.5805 3.5806 3.5807 ... 3.963  3.9631 3.9632],[ 7.1542506  7.918022   2.6504035 ... 10.51559   10.815754  10.818033 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501091735544293376,GALAXY                   ,128.77453,49.84758,445,128.774502500341,49.8475714581492,1237651250947948559,1345,301,3,146,0.04446643,51873,241,26,[3.5805 3.5806 3.5807 ... 3.963  3.9631 3.9632],[25.56696  13.990838 22.762766 ... 81.62143  73.65996  78.5465  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501092010422200320,GALAXY                   ,128.76338,49.791735,445,128.763358489411,49.791723028885,1237651250947883208,1345,301,3,145,0.05156742,51873,242,26,[3.5805 3.5806 3.5807 ... 3.963  3.9631 3.9632],[13.37192    7.8079205  4.8143153 ... 21.835842  20.779667  22.74862  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501092285300107264,GALAXY                   ,128.80016,50.107086,445,128.800173798421,50.1071405171847,1237651191356981533,1331,301,4,172,0.04829781,51873,243,26,[3.5805 3.5806 3.5807 ... 3.963  3.9631 3.9632],[8.692679  4.6860156 6.575515  ... 3.5955493 2.661983  3.4820247],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501092560178014208,GALAXY                   ,129.06964,49.56528,445,129.069630772756,49.5652562581561,1237651250411012296,1345,301,2,145,0.09503938,51873,244,26,[3.5805 3.5806 3.5807 ... 3.963  3.9631 3.9632],[ 9.852645  5.714146  6.541589 ... 17.37056  19.509628 19.273514],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501092835055921152,GALAXY                   ,129.07822,49.765653,445,129.078230264575,49.7656803514486,1237651190820044971,1331,301,3,171,0.2739021,51873,245,26,[3.5806 3.5807 3.5808 ... 3.963  3.9631 3.9632],"[ 0.8980382  -0.11792428  2.8712413  ... 15.600439    7.419187
  9.132387  ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501093109933828096,GALAXY                   ,128.82438,49.906347,445,128.824363501207,49.9063361191371,1237651250947948934,1345,301,3,146,0.3170981,51873,246,26,[3.5806 3.5807 3.5808 ... 3.963  3.9631 3.9632],[2.705578  2.1340446 3.9687765 ... 6.93438   3.7851787 6.107029 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501093384811735040,GALAXY                   ,128.87192,49.801549,445,128.871893576428,49.8015416058777,1237651250947948714,1345,301,3,146,0.04852386,51873,247,26,[3.5806 3.5807 3.5808 ... 3.963  3.9631 3.9632],[0.8735957 4.957944  9.717259  ... 4.82441   3.07169   3.898161 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501093659689641984,GALAXY                   ,129.02412,49.541017,445,129.024120583264,49.5409942659866,1237651250411012282,1345,301,2,145,0.09551947,51873,248,26,[3.5806 3.5807 3.5808 ... 3.9629 3.963  3.9631],[ 7.929349   7.4477315  7.6186185 ... 17.781437  16.812923  19.42674  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501093934567548928,GALAXY                   ,128.89812,49.877675,445,128.898105407557,49.8776654619462,1237651250947948789,1345,301,3,146,0.04237137,51873,249,26,[3.5807 3.5808 3.5809 ... 3.9629 3.963  3.9631],[3.9912202 5.5561223 8.046488  ... 6.703012  6.330087  5.12883  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501094484323362816,GALAXY                   ,128.82704,49.878953,445,128.827024791647,49.8789483610909,1237651250947948883,1345,301,3,146,0.2718803,51873,251,26,[3.5807 3.5808 3.5809 ... 3.9629 3.963  3.9631],"[-0.01055206  2.7676222   0.35366586 ...  7.499937    5.6483417
  5.2609324 ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501094759201269760,GALAXY                   ,129.01493,49.989237,445,129.014965620425,49.9892148729743,1237651250948014270,1345,301,3,147,0.04451566,51873,252,26,[3.5807 3.5808 3.5809 ... 3.9629 3.963  3.9631],[10.887634   6.092861   7.9798317 ...  9.443452   7.156868   6.280556 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501095034079176704,GALAXY                   ,128.90204,49.595194,445,128.902041763451,49.5952153015358,1237651190819913868,1331,301,3,169,0.04238393,51873,253,26,[3.5808 3.5809 3.581  ... 3.9629 3.963  3.9631],[ 9.638754 13.630691 14.15305  ... 31.35137  30.508204 30.38638 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501095308957083648,GALAXY                   ,128.7651,50.081329,445,128.765117552392,50.0814074239204,1237651191356981393,1331,301,4,172,0.118438,51873,254,26,[3.5808 3.5809 3.581  ... 3.9629 3.963  3.9631],[ 8.154243  9.881313 12.135646 ... 23.486038 25.055271 21.847143],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501095858712897536,QSO                      ,128.89834,49.810029,445,128.898386442026,49.809950177296,1237651250947948614,1345,301,3,146,-0.0001194823,51873,256,26,[3.5808 3.5809 3.581  ... 3.9629 3.963  3.9631],[219.04472 242.42102 244.6647  ... 159.65865 155.89839 153.2893 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501096133590804480,QSO                      ,128.96106,49.92963,445,128.961034596878,49.9296268886663,1237651250947949020,1345,301,3,146,0.0003479922,51873,257,26,[3.5808 3.5809 3.581  ... 3.9629 3.963  3.9631],[9.000394  5.548832  5.175932  ... 4.8673754 2.7177436 3.1772318],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501096408468711424,GALAXY                   ,128.98122,49.84968,445,128.981198262875,49.8496609279155,1237651250947948801,1345,301,3,146,0.04905988,51873,258,26,[3.5809 3.581  3.5811 ... 3.9629 3.963  3.9631],[ 4.4563365  7.5354795 11.881857  ... 38.454857  43.2236    43.263447 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501096683346618368,GALAXY                   ,128.82021,49.937645,445,128.820182054671,49.9376309346549,1237651250947948901,1345,301,3,146,0.3218237,51873,259,26,[3.5809 3.581  3.5811 ... 3.9629 3.963  3.9631],[1.3674145 1.1525371 3.4558105 ... 9.609639  7.34579   6.0715704],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501096958224525312,GALAXY                   ,128.80097,49.768389,445,128.800969318583,49.7683797267589,1237651250947883205,1345,301,3,145,0.05238156,51873,260,26,[3.5809 3.581  3.5811 ... 3.9629 3.963  3.9631],[23.929632 27.253141 26.195217 ... 16.835894 18.50232  18.380499],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501097233102432256,QSO                      ,128.2975,50.175797,445,128.297511919312,50.1757946982909,1237651251484819616,1345,301,4,146,0.3747908,51873,261,26,[3.581  3.5811 3.5812 ... 3.963  3.9631 3.9632],[16.332628  10.427512  17.778545  ...  5.382525   3.1292946  5.2821717],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501097507980339200,GALAXY                   ,128.2139,50.435263,445,128.213901847798,50.4353058962116,1237651191893852582,1331,301,5,172,0.5581145,51873,262,26,[3.5811 3.5812 3.5813 ... 3.963  3.9631 3.9632],[1.3646399 3.790693  1.8194299 ... 3.1491919 3.0195854 3.3268597],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501097782858246144,GALAXY                   ,128.2714,50.620854,445,128.271409810559,50.6208700287215,1237651252021821798,1345,301,5,148,0.1416531,51873,263,26,[3.5811 3.5812 3.5813 ... 3.963  3.9631 3.9632],[ 4.892024   6.3901305 10.425446  ... 15.605038  17.379528  17.676495 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501098057736153088,GALAXY                   ,128.2937,50.146952,445,128.29373241916,50.1469436845757,1237651251484819592,1345,301,4,146,0.05251963,51873,264,26,[3.5811 3.5812 3.5813 ... 3.963  3.9631 3.9632],[ 3.843053   6.5779343  4.6123133 ... 12.991499  12.013243  12.871339 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501098607491966976,GALAXY                   ,128.28974,50.535224,445,128.289758631831,50.5352318580302,1237651191893852376,1331,301,5,172,0.0979357,51873,266,26,[3.5812 3.5813 3.5814 ... 3.963  3.9631 3.9632],[ 9.109818  5.367111  5.573188 ... 29.62381  27.716682 26.656202],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501098882369873920,GALAXY                   ,128.31654,50.157996,445,128.316536422906,50.1579875817345,1237651251484819609,1345,301,4,146,0.05298066,51873,267,26,[3.5812 3.5813 3.5814 ... 3.963  3.9631 3.9632],[13.642834 16.640625 18.439629 ... 47.754875 44.472652 46.14611 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501099157247780864,GALAXY                   ,128.19657,50.391595,445,128.196594724244,50.3916554195195,1237651191893852265,1331,301,5,172,0.09826329,51873,268,26,[3.5812 3.5813 3.5814 ... 3.963  3.9631 3.9632],[ 8.270808  5.646727  7.339147 ...  9.648289 12.82942   8.455867],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501099432125687808,GALAXY                   ,128.26003,50.366056,445,128.260051483729,50.3661110834788,1237651191893852391,1331,301,5,172,0.1570362,51873,269,26,[3.5813 3.5814 3.5815 ... 3.963  3.9631 3.9632],[2.6045785 3.9592059 3.7736866 ... 7.5195146 7.076065  8.694166 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501099707003594752,GALAXY                   ,128.47324,50.249357,445,128.473263120185,50.2493518623756,1237651251484885221,1345,301,4,147,0.3334072,51873,270,26,[3.5813 3.5814 3.5815 ... 3.963  3.9631 3.9632],[3.0153105 2.1266942 3.9267523 ... 6.7736773 7.631082  8.440168 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501099981881501696,QSO                      ,128.55029,50.493692,445,128.550294582833,50.4936728713989,1237651191893917892,1331,301,5,173,2.521174e-05,51873,271,26,[3.5813 3.5814 3.5815 ... 3.963  3.9631 3.9632],[10.384795  17.412424  11.2449875 ...  5.4077873  6.403517   3.7395363],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501100531637315584,GALAXY                   ,128.28664,50.597318,445,128.286616741666,50.5973206584483,1237651191893917867,1331,301,5,173,0.1427507,51873,273,26,[3.5814 3.5815 3.5816 ... 3.963  3.9631 3.9632],[ 2.3509948  6.266692   8.259036  ...  8.27685   10.539351   8.789604 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501100806515222528,GALAXY                   ,128.35192,50.623555,445,128.351872195445,50.623534951938,1237651191893917895,1331,301,5,173,0.09703466,51873,274,26,[3.5814 3.5815 3.5816 ... 3.9629 3.963  3.9631],[ 5.935567  7.719307  7.723345 ... 26.617764 28.46078  27.655804],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501101081393129472,GALAXY                   ,128.3931,50.577037,445,128.393071715365,50.5770386198189,1237651191893917890,1331,301,5,173,0.3526415,51873,275,26,[3.5814 3.5815 3.5816 ... 3.9629 3.963  3.9631],[ 1.631384  -1.5905229 -3.1270747 ...  4.131441   3.309481   4.5162287],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501101356271036416,QSO                      ,128.5069,50.477076,445,128.506912895378,50.4770644652307,1237651191893917868,1331,301,5,173,0.4636705,51873,276,26,[3.5814 3.5815 3.5816 ... 3.9629 3.963  3.9631],[10.635349  14.738599  10.192689  ...  5.9158196  4.345522   4.1111584],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501101631148943360,GALAXY                   ,128.55038,50.637066,445,128.550341358662,50.6370640727323,1237651191893983383,1331,301,5,174,0.1621936,51873,277,26,[3.5815 3.5816 3.5817 ... 3.9629 3.963  3.9631],[ 5.3715596  8.309697   5.143311  ... 12.214081  12.87696   12.581886 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501101906026850304,GALAXY                   ,128.58408,50.452483,445,128.584088771569,50.4524787096466,1237651251484950818,1345,301,4,148,0.01145163,51873,278,26,[3.6026 3.6027 3.6028 ... 3.9629 3.963  3.9631],[19.46342  17.053762 19.539528 ... 17.724333 16.720192 17.375893],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501102180904757248,GALAXY                   ,128.57813,50.582004,445,128.578087303077,50.5819966403776,1237651191893983365,1331,301,5,174,0.1743996,51873,279,26,[3.5815 3.5816 3.5817 ... 3.9629 3.963  3.9631],"[ 1.3909235   2.7814445   0.57086515 ... 20.23483    20.014126
 20.03619   ]",-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501102455782664192,QSO                      ,128.22414,50.482981,445,128.224163396406,50.4830184364368,1237651191893852488,1331,301,5,172,0.09823266,51873,280,26,[3.5816 3.5817 3.5818 ... 3.9629 3.963  3.9631],[4.483919  6.128192  2.2899146 ... 3.6300929 3.1192946 1.9629666],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501102730660571136,GALAXY                   ,128.7385,49.813772,445,128.738483163585,49.813757917905,1237651250947883213,1345,301,3,145,0.05259569,51873,281,26,[3.5816 3.5817 3.5818 ... 3.9629 3.963  3.9631],[10.162292   9.940884  10.0127325 ... 12.021152  14.551505  11.416108 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501103005538478080,GALAXY                   ,128.67244,49.912375,445,128.672423393975,49.9123827651344,1237651250947948711,1345,301,3,146,0.09686027,51873,282,26,[3.5816 3.5817 3.5818 ... 3.9629 3.963  3.9631],[ 5.7155237  6.651009   9.62964   ... 10.6218    11.486779  11.17581  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501103555294291968,GALAXY                   ,128.64652,50.043391,445,128.646522929641,50.0434393118684,1237651191356915780,1331,301,4,171,0.09712126,51873,284,26,[3.5816 3.5817 3.5818 ... 3.9629 3.963  3.9631],[-1.3005437  8.367255   7.770002  ...  6.370789   7.679515   6.8300333],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501103830172198912,GALAXY                   ,128.13045,49.411302,445,128.130449363283,49.4113066217813,1237651250947621119,1345,301,3,141,0.1828747,51873,285,26,[3.5817 3.5818 3.5819 ... 3.9629 3.963  3.9631],[ 8.996385 10.40078   9.655172 ... 15.813961 13.841301 16.780794],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501104105050105856,GALAXY                   ,128.37409,49.699861,445,128.374110407432,49.6998435987555,1237651250947817621,1345,301,3,144,0.05449465,51873,286,26,[3.5817 3.5818 3.5819 ... 3.9629 3.963  3.9631],[ 2.029693  -1.980993   3.2867992 ... 10.987129  10.335237   9.899411 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501104379928012800,GALAXY                   ,128.27788,49.631396,445,128.277883877128,49.6313867332126,1237651250947752097,1345,301,3,143,0.0521358,51873,287,26,[3.5817 3.5818 3.5819 ... 3.9629 3.963  3.9631],[15.756019  8.412968 10.792411 ... 36.0062   36.907803 36.668167],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501104654805919744,GALAXY                   ,128.3774,49.203311,445,128.377415706088,49.2033178691695,1237651190819717348,1331,301,3,166,0.150427,51873,288,26,[3.5818 3.5819 3.582  ... 3.9629 3.963  3.9631],[0.53040415 1.7774452  4.7540855  ... 9.408879   8.166283   8.831412  ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501104929683826688,GALAXY                   ,128.62081,49.829346,445,128.620802600913,49.829329660321,1237651250947883188,1345,301,3,145,0.05199182,51873,289,26,[3.5818 3.5819 3.582  ... 3.9629 3.963  3.9631],[10.591214 11.497012 10.781668 ... 15.918139 17.212011 14.929056],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501105204561733632,GALAXY                   ,128.03514,50.118093,445,128.035166125018,50.1180819350564,1237651191893721268,1331,301,5,170,0.1602774,51873,290,26,[3.5819 3.582  3.5821 ... 3.9629 3.963  3.9631],[ 4.0575905  1.7349818  2.8099136 ... 11.26705   10.922242   9.842449 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501105479439640576,QSO                      ,128.58038,49.883798,445,128.58040297156,49.8838041567042,1237651191356850295,1331,301,4,170,0.04266986,51873,291,26,[3.5819 3.582  3.5821 ... 3.9629 3.963  3.9631],[11.5832405 15.611467  15.910353  ...  5.1394696  3.4315827  5.199846 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501105754317547520,GALAXY                   ,128.05835,49.668358,445,128.058298625423,49.6683310380146,1237651191356653807,1331,301,4,167,0.05225882,51873,292,26,[3.5819 3.582  3.5821 ... 3.9629 3.963  3.9631],[ 7.4586887  7.1639957 12.410754  ... 25.154213  24.239569  24.450506 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501106029195454464,GALAXY                   ,128.63507,49.78772,445,128.635064734226,49.7877155349699,1237651250947883159,1345,301,3,145,0.0724998,51873,293,26,[3.5819 3.582  3.5821 ... 3.9629 3.963  3.9631],[ 6.850973  9.557809 -2.391186 ...  9.644251 10.206866  9.843998],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501106304073361408,GALAXY                   ,127.79398,50.185319,445,127.793982705934,50.1853407906345,1237651191893655852,1331,301,5,169,0.0593267,51873,294,26,[3.582  3.5821 3.5822 ... 3.9629 3.963  3.9631],[7.0105395 8.2462015 7.2384677 ... 3.8049302 2.1287267 3.473901 ],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
501107128707082240,QSO                      ,128.02261,50.071826,445,128.022621258239,50.0718020968895,1237651251484754076,1345,301,4,145,1.514819,51873,297,26,[3.5821 3.5822 3.5823 ... 3.9629 3.963  3.9631],[15.634002  18.793179  14.646002  ...  5.943221   5.4630485  6.2425756],-0.0841612931263,4.32759940779,22.3807,25.6697,22.9318,3.5792
